deploymentID,locationID,locationName,longitude,latitude,coordinateUncertainty,start,end,setupBy,cameraID,cameraModel,cameraInterval,cameraHeight,cameraTilt,cameraHeading,timestampIssues,baitUse,session,array,featureType,habitat,tags,comments,_id
677bbda1-cd48-4623-9acd-77b85ae014ad,8ab05123-c63b-4c80-9233-588d1ed73769,ARTIS Salmhuisje 0213,4.91969,52.36463,,2022-10-01T12:00:29+01:00,2022-10-31T12:00:28+01:00,Rotem Zilber,4b3aae44-e9dd-4dea-8ef1-89e95f6897fb,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,,,,,
6782d273-884f-486e-be27-30c1a7b727cb,93a5a12e-b58d-4dd7-a7c9-fd14b6b902ca,ARTIS Spider Monkeys 0170,4.91472,52.36718,,2022-08-01T01:44:26+01:00,2022-08-31T21:17:37+01:00,Rotem Zilber,43807176-f67a-454c-8340-0262a5a0a932,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,none,,,,
6a615458-2cf6-4a7c-8331-1f71ee649532,8ab05123-c63b-4c80-9233-588d1ed73769,ARTIS Salmhuisje 0213,4.91969,52.36463,,2022-03-01T12:00:25+01:00,2022-03-31T23:35:57+01:00,Rotem Zilber,4b3aae44-e9dd-4dea-8ef1-89e95f6897fb,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,,
6ac834a6-fe49-4786-8e81-aee292f53332,b9cc478b-ac06-47de-bd47-f62f46993146,ARTIS Kinderboerderij 0188,4.91333,52.36667,,2022-05-01T10:18:11+01:00,2022-05-31T12:00:21+01:00,Rotem Zilber,7ecd147e-572a-4f69-be53-0434e945a4a9,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,,
6d4cfbbd-00a2-4a08-b4eb-8752758aa367,93a5a12e-b58d-4dd7-a7c9-fd14b6b902ca,ARTIS Spider Monkeys 0170,4.91472,52.36718,,2022-03-01T00:23:44+01:00,2022-03-31T18:21:51+01:00,Rotem Zilber,43807176-f67a-454c-8340-0262a5a0a932,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,none,,,,
6dc91ee5-d0db-49be-82f0-a87f590f66cf,40171410-f514-4109-97fc-5086212c0f9b,ARTIS Insects Greenhouse 0184,4.91953,52.36568,,2022-06-01T12:00:22+01:00,2022-06-30T22:30:54+01:00,Rotem Zilber,94d0fe51-9087-48bf-a62e-75f0adc1baca,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,,
7375d967-befe-479d-94f2-5be4a222fe61,b9cc478b-ac06-47de-bd47-f62f46993146,ARTIS Kinderboerderij 0188,4.91333,52.36667,,2021-11-01T12:00:18+01:00,2021-11-30T12:00:25+01:00,Rotem Zilber,7ecd147e-572a-4f69-be53-0434e945a4a9,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
73b83d7a-91b8-4c1f-9e3d-f1d6ca50fbaa,3dbd70cf-b13c-46ce-b639-fac9ef1e188e,ARTIS Chimpanzees 0172,4.91815,52.36493,,2021-08-20T15:47:06+01:00,2021-08-31T23:29:42+01:00,Rotem Zilber,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
73db5474-04df-4c36-9764-69b2ae47adc4,4cae046a-f7df-4cf7-b704-ead5ea350972,ARTIS Insects 0182,4.91974,52.36554,,2022-03-01T12:00:20+01:00,2022-03-31T12:00:21+01:00,Rotem Zilber,28b54387-990c-4bbd-be8c-692bdb2828e9,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,,
7430a522-a42e-4b9b-a547-9a09602e0e50,31b61d01-57e2-4f11-b825-4d4625cf509e,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,,2022-06-01T05:52:28+01:00,2022-06-30T19:51:54+01:00,Rotem Zilber,3242a952-4908-4adf-8187-d5ca2aa6c01c,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,,
77850712-8abf-404e-a64d-02a146f5c0e4,40acc9a6-b67e-4c28-b87d-608de88c3c4e,ARTIS Mammal House 0164,4.91634,52.36625,,2021-11-01T12:00:17+01:00,2021-11-30T12:00:22+01:00,Rotem Zilber,67fc77cb-e5da-4800-9175-5bd7bd25cf97,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
79964abc-1d4d-4ba9-8d13-16757b32fb1c,4cae046a-f7df-4cf7-b704-ead5ea350972,ARTIS Insects 0182,4.91974,52.36554,,2022-09-01T12:00:22+01:00,2022-09-30T23:39:21+01:00,Rotem Zilber,28b54387-990c-4bbd-be8c-692bdb2828e9,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,,,,,
79aa49c6-a4dc-47af-a082-e18912b8b1cd,31b61d01-57e2-4f11-b825-4d4625cf509e,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,,2022-09-01T06:50:22+01:00,2022-09-30T20:03:49+01:00,Rotem Zilber,3242a952-4908-4adf-8187-d5ca2aa6c01c,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,,,,,
7ade46a0-2c21-4b08-b8df-488be3c3080e,93a5a12e-b58d-4dd7-a7c9-fd14b6b902ca,ARTIS Spider Monkeys 0170,4.91472,52.36718,,2022-06-01T02:49:25+01:00,2022-06-30T18:58:32+01:00,Rotem Zilber,43807176-f67a-454c-8340-0262a5a0a932,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,none,,,,
7ae20f28-55f1-4b02-ab75-39998de298cf,40171410-f514-4109-97fc-5086212c0f9b,ARTIS Insects Greenhouse 0184,4.91953,52.36568,,2021-09-01T06:21:15+01:00,2021-09-30T19:30:18+01:00,Rotem Zilber,94d0fe51-9087-48bf-a62e-75f0adc1baca,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
7c1710d5-83d9-4fdc-88e7-e6c04d814bbd,b9cc478b-ac06-47de-bd47-f62f46993146,ARTIS Kinderboerderij 0188,4.91333,52.36667,,2022-09-01T09:11:46+01:00,2022-09-30T12:00:24+01:00,Rotem Zilber,7ecd147e-572a-4f69-be53-0434e945a4a9,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,,,,,
7dc56a69-0a9f-47e6-8b8f-9eea398f899a,b9cc478b-ac06-47de-bd47-f62f46993146,ARTIS Kinderboerderij 0188,4.91333,52.36667,,2021-10-04T12:00:19+01:00,2021-10-31T12:00:18+01:00,Rotem Zilber,7ecd147e-572a-4f69-be53-0434e945a4a9,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,null,
7f099860-14c6-40ef-ba6b-d21c22275dd7,93a5a12e-b58d-4dd7-a7c9-fd14b6b902ca,ARTIS Spider Monkeys 0170,4.91472,52.36718,,2021-12-01T10:09:40+01:00,2021-12-31T22:23:45+01:00,Rotem Zilber,43807176-f67a-454c-8340-0262a5a0a932,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
7fdf2b1b-8e47-44cb-ba31-44438a69b0b4,93a5a12e-b58d-4dd7-a7c9-fd14b6b902ca,ARTIS Spider Monkeys 0170,4.91472,52.36718,,2021-09-01T05:49:01+01:00,2021-09-30T15:58:05+01:00,Rotem Zilber,43807176-f67a-454c-8340-0262a5a0a932,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
815979aa-993a-422b-8baa-b08950ec9122,8ab05123-c63b-4c80-9233-588d1ed73769,ARTIS Salmhuisje 0213,4.91969,52.36463,,2021-11-01T12:00:19+01:00,2021-11-30T13:21:52+01:00,Rotem Zilber,4b3aae44-e9dd-4dea-8ef1-89e95f6897fb,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,null,
824faff6-40b3-4619-822e-041863783da6,d1ac2caa-bf89-42f5-a95a-261ca8815b70,ARTIS Emus 0161,4.91861,52.36472,,2021-12-01T04:29:18+01:00,2021-12-31T12:00:18+01:00,Rotem Zilber,27d468e4-fe6c-4805-9d6d-a37e47b761f5,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
835113fe-3461-4e1d-bcd8-bc867eb00fc9,3dbd70cf-b13c-46ce-b639-fac9ef1e188e,ARTIS Chimpanzees 0172,4.91815,52.36493,,2022-03-01T07:13:09+01:00,2022-03-23T15:50:54+01:00,Rotem Zilber,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,none,,,,
83eee81a-60fd-47a9-9cf6-7f51896f0b5b,40acc9a6-b67e-4c28-b87d-608de88c3c4e,ARTIS Mammal House 0164,4.91634,52.36625,,2022-04-01T12:00:22+01:00,2022-04-30T18:57:01+01:00,Rotem Zilber,67fc77cb-e5da-4800-9175-5bd7bd25cf97,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
86c9e343-fbd0-4cac-bc10-85a4a7ecfe54,13af2c1f-1984-4b25-a250-23267642af5e,ARTIS 26 0169,4.91626,52.36563,,2021-12-01T12:00:20+01:00,2021-12-31T22:32:29+01:00,Rotem Zilber,370c7db3-2573-42e9-9f8a-1534460be5ac,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
8807f8e7-e61f-45af-882d-f66f954f866d,31b61d01-57e2-4f11-b825-4d4625cf509e,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,,2021-11-01T07:34:00+01:00,2021-11-30T23:50:14+01:00,Rotem Zilber,3242a952-4908-4adf-8187-d5ca2aa6c01c,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
8bb4024e-1f6f-4a26-9e85-7066847384a7,83d2cb3e-a5d9-45be-abf0-2e1d74655c99,ARTIS Monkey Island 0186,4.91479,52.36623,,2022-05-01T06:57:11+01:00,2022-05-31T21:20:40+01:00,Rotem Zilber,0545f29d-c996-4788-b4f9-636744a2b307,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,none,,,,
8da6a8dd-f709-4b9c-8372-e4ca730d6bc3,13af2c1f-1984-4b25-a250-23267642af5e,ARTIS 26 0169,4.91626,52.36563,,2021-08-20T15:28:25+01:00,2021-08-31T21:41:45+01:00,Rotem Zilber,370c7db3-2573-42e9-9f8a-1534460be5ac,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
8f2ce2b1-fa24-4416-bd16-c5bfa20ae6ef,40171410-f514-4109-97fc-5086212c0f9b,ARTIS Insects Greenhouse 0184,4.91953,52.36568,,2021-11-01T12:00:16+01:00,2021-11-30T17:47:56+01:00,Rotem Zilber,94d0fe51-9087-48bf-a62e-75f0adc1baca,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
91486dfb-c55e-48a2-9bc4-abc8764bef2c,31b61d01-57e2-4f11-b825-4d4625cf509e,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,,2021-10-01T11:44:40+01:00,2021-10-31T20:50:39+01:00,Rotem Zilber,3242a952-4908-4adf-8187-d5ca2aa6c01c,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
91aedec5-00ae-42ae-8430-8dd4aca0604e,cf103cde-92c7-4332-b3c2-af17c9bdb849,ARTIS Wolves 0168,4.91805,52.36519,,2021-12-01T12:00:20+01:00,2021-12-31T23:52:56+01:00,Rotem Zilber,7b3d18bc-a500-47e2-b3da-dafb51ba53cf,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
932e37bd-0f40-4de1-b1d6-61b3e8cf105d,83d2cb3e-a5d9-45be-abf0-2e1d74655c99,ARTIS Monkey Island 0186,4.91479,52.36623,,2022-03-01T10:02:34+01:00,2022-03-31T20:19:08+01:00,Rotem Zilber,0545f29d-c996-4788-b4f9-636744a2b307,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,none,,,,
93a2ee5b-b57d-4878-a0e7-1c9eff29ccda,4cae046a-f7df-4cf7-b704-ead5ea350972,ARTIS Insects 0182,4.91974,52.36554,,2022-10-01T00:56:54+01:00,2022-10-03T12:00:26+01:00,Rotem Zilber,28b54387-990c-4bbd-be8c-692bdb2828e9,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,,,,null,
95dd2338-89ff-4ec5-9bdf-d59fa22e0ff2,3dbd70cf-b13c-46ce-b639-fac9ef1e188e,ARTIS Chimpanzees 0172,4.91815,52.36493,,2021-09-01T00:00:24+01:00,2021-09-30T20:19:53+01:00,Rotem Zilber,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
95ea57d5-4a03-4ec9-92c7-77deee218eb3,40acc9a6-b67e-4c28-b87d-608de88c3c4e,ARTIS Mammal House 0164,4.91634,52.36625,,2022-02-01T12:00:17+01:00,2022-03-01T12:00:22+01:00,Rotem Zilber,67fc77cb-e5da-4800-9175-5bd7bd25cf97,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,null,
9bbb801c-d3ce-4ec8-8b11-6755b2a3535e,40171410-f514-4109-97fc-5086212c0f9b,ARTIS Insects Greenhouse 0184,4.91953,52.36568,,2022-07-01T07:40:26+01:00,2022-07-31T12:00:21+01:00,Rotem Zilber,94d0fe51-9087-48bf-a62e-75f0adc1baca,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
9c4da3ec-6eea-41b6-b0cc-f3acafdc36c3,ea5a9d5f-c535-4af0-b504-96fc02dc6905,ARTIS Mammal House Roof 0180,4.91595,52.36636,,2021-10-01T12:00:18+01:00,2021-10-31T12:00:19+01:00,Rotem Zilber,dee54543-2120-4951-91b5-906f02f95cc9,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
9e100c94-5e21-4343-be93-b26391859ae1,ea5a9d5f-c535-4af0-b504-96fc02dc6905,ARTIS Mammal House Roof 0180,4.91595,52.36636,,2022-05-01T05:56:39+01:00,2022-05-24T12:22:35+01:00,Rotem Zilber,dee54543-2120-4951-91b5-906f02f95cc9,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,,
9e3f7fb2-57a9-4816-857a-70282f001a8b,d1ac2caa-bf89-42f5-a95a-261ca8815b70,ARTIS Emus 0161,4.91861,52.36472,,2022-09-01T03:42:21+01:00,2022-09-30T12:00:24+01:00,Rotem Zilber,27d468e4-fe6c-4805-9d6d-a37e47b761f5,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,,,,,
a0f39366-f886-4c7d-9896-1c9a606a634e,,,,,,,,,,,,,,,,,,,,,,,
a2040a5a-ee9d-4227-b108-16361b02bcd8,ea5a9d5f-c535-4af0-b504-96fc02dc6905,ARTIS Mammal House Roof 0180,4.91595,52.36636,,2021-11-01T12:00:16+01:00,2021-11-30T12:00:14+01:00,Rotem Zilber,dee54543-2120-4951-91b5-906f02f95cc9,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
a22618b1-16ef-4140-a0d6-504c7e7962c6,388fb13a-e633-4f7e-8c6c-2ee26e565a28,ARTIS Spider Monkeys Tree 0166,4.91472,52.36694,,2022-01-01T08:49:28+01:00,2022-01-31T15:00:30+01:00,Rotem Zilber,5198b1ec-0a9d-42df-a5ff-0b3f747f90e5,Snyper Hunting Products-Snyper Commander 4G,,1.72,,,,none,,,,,,null,
a379c0eb-8b6e-4d07-bf63-81a2ba91363e,8ab05123-c63b-4c80-9233-588d1ed73769,ARTIS Salmhuisje 0213,4.91969,52.36463,,2021-12-01T12:00:20+01:00,2021-12-31T12:00:17+01:00,Rotem Zilber,4b3aae44-e9dd-4dea-8ef1-89e95f6897fb,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,null,
a4c37fe4-6e8d-42ce-b75e-8009af077ed1,13af2c1f-1984-4b25-a250-23267642af5e,ARTIS 26 0169,4.91626,52.36563,,2022-11-01T06:52:51+01:00,2022-11-30T15:28:40+01:00,Rotem Zilber,370c7db3-2573-42e9-9f8a-1534460be5ac,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
a60e0e3b-fbfc-40ad-bcfd-dfe13f8e3763,31b61d01-57e2-4f11-b825-4d4625cf509e,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,,2022-01-01T00:21:59+01:00,2022-01-31T23:03:07+01:00,Rotem Zilber,3242a952-4908-4adf-8187-d5ca2aa6c01c,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
a972a796-c81d-413b-862d-525421b04775,4cae046a-f7df-4cf7-b704-ead5ea350972,ARTIS Insects 0182,4.91974,52.36554,,2021-12-01T03:50:57+01:00,2021-12-31T12:00:19+01:00,Rotem Zilber,28b54387-990c-4bbd-be8c-692bdb2828e9,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
a9c5a210-13ad-4e67-9581-d200c2d70e80,83d2cb3e-a5d9-45be-abf0-2e1d74655c99,ARTIS Monkey Island 0186,4.91479,52.36623,,2021-11-01T12:00:19+01:00,2021-11-30T12:00:20+01:00,Rotem Zilber,0545f29d-c996-4788-b4f9-636744a2b307,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,null,
aa6cbfdb-594a-48e1-aff6-7a2c47f0c202,8ab05123-c63b-4c80-9233-588d1ed73769,ARTIS Salmhuisje 0213,4.91969,52.36463,,2022-11-01T12:00:29+01:00,2022-11-30T12:00:31+01:00,Rotem Zilber,4b3aae44-e9dd-4dea-8ef1-89e95f6897fb,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
aade4d18-833b-4ca8-a61a-0eced7732219,66538fb4-4515-4277-8aa8-40b337ebecbd,ARTIS Vultures 0201,4.91832,52.36578,,2021-08-19T15:29:19+01:00,2021-08-31T22:23:12+01:00,Rotem Zilber,15c8dbeb-5a59-4b1d-bd49-ead5e68bdce5,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,null,
aafdb4f4-15b0-4c0e-8e00-376ba7992d1e,31b61d01-57e2-4f11-b825-4d4625cf509e,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,,2021-12-01T12:00:19+01:00,2021-12-31T23:53:39+01:00,Rotem Zilber,3242a952-4908-4adf-8187-d5ca2aa6c01c,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
ab5d248d-9f67-46e2-a031-149402745c6b,3dbd70cf-b13c-46ce-b639-fac9ef1e188e,ARTIS Chimpanzees 0172,4.91815,52.36493,,2021-12-01T03:03:35+01:00,2021-12-31T13:23:09+01:00,Rotem Zilber,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
ac04517e-e522-43ca-99b8-e3619c5dda98,3dbd70cf-b13c-46ce-b639-fac9ef1e188e,ARTIS Chimpanzees 0172,4.91815,52.36493,,2021-11-01T01:32:11+01:00,2021-11-30T14:52:42+01:00,Rotem Zilber,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
ac5488e2-a4b1-4f5d-adc3-fadcbd67c78a,13af2c1f-1984-4b25-a250-23267642af5e,ARTIS 26 0169,4.91626,52.36563,,2022-04-01T00:43:30+01:00,2022-04-30T19:39:11+01:00,Rotem Zilber,370c7db3-2573-42e9-9f8a-1534460be5ac,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,none,,,,
acde1bf2-6cba-4ac6-8faf-3a5cb0fe9405,93a5a12e-b58d-4dd7-a7c9-fd14b6b902ca,ARTIS Spider Monkeys 0170,4.91472,52.36718,,2022-09-01T03:37:33+01:00,2022-09-30T23:25:13+01:00,Rotem Zilber,43807176-f67a-454c-8340-0262a5a0a932,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,none,,,,
ad4ce75d-cf12-4183-8e70-58b2d9c0d23a,cf103cde-92c7-4332-b3c2-af17c9bdb849,ARTIS Wolves 0168,4.91805,52.36519,,2021-11-01T03:05:37+01:00,2021-11-30T12:00:27+01:00,Rotem Zilber,7b3d18bc-a500-47e2-b3da-dafb51ba53cf,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
afbbcac7-deb8-4ae4-9ec3-001dd36291ad,83d2cb3e-a5d9-45be-abf0-2e1d74655c99,ARTIS Monkey Island 0186,4.91479,52.36623,,2022-06-01T05:12:06+01:00,2022-06-30T12:00:27+01:00,Rotem Zilber,0545f29d-c996-4788-b4f9-636744a2b307,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,none,,,,
b0eaa3b2-7f50-49c7-b869-03b9ed3c686d,31b61d01-57e2-4f11-b825-4d4625cf509e,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,,2022-11-01T08:23:42+01:00,2022-11-30T23:59:48+01:00,Rotem Zilber,3242a952-4908-4adf-8187-d5ca2aa6c01c,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,null,
b2130134-57aa-48fd-a14a-20a068716936,cf103cde-92c7-4332-b3c2-af17c9bdb849,ARTIS Wolves 0168,4.91805,52.36519,,2021-09-01T01:03:48+01:00,2021-09-30T12:00:19+01:00,Rotem Zilber,7b3d18bc-a500-47e2-b3da-dafb51ba53cf,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
b467a259-8cbc-4c4c-b2b6-7018d864fea4,8ab05123-c63b-4c80-9233-588d1ed73769,ARTIS Salmhuisje 0213,4.91969,52.36463,,2022-09-01T09:33:37+01:00,2022-09-30T19:30:23+01:00,Rotem Zilber,4b3aae44-e9dd-4dea-8ef1-89e95f6897fb,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,,,,,
b4dd3d9b-c2dd-44b5-bdcb-955ad0e90ba1,d1ac2caa-bf89-42f5-a95a-261ca8815b70,ARTIS Emus 0161,4.91861,52.36472,,2022-01-01T12:00:21+01:00,2022-01-31T15:02:18+01:00,Rotem Zilber,27d468e4-fe6c-4805-9d6d-a37e47b761f5,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
b61c35cc-1883-48f4-88eb-0a0fcf2e2bdd,d1ac2caa-bf89-42f5-a95a-261ca8815b70,ARTIS Emus 0161,4.91861,52.36472,,2022-02-01T09:55:19+01:00,2022-02-28T22:17:00+01:00,Rotem Zilber,27d468e4-fe6c-4805-9d6d-a37e47b761f5,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
b874db2f-e9cd-47ab-9949-56f3d1c7dea5,4cae046a-f7df-4cf7-b704-ead5ea350972,ARTIS Insects 0182,4.91974,52.36554,,2022-05-10T12:00:24+01:00,2022-05-31T18:54:54+01:00,Rotem Zilber,28b54387-990c-4bbd-be8c-692bdb2828e9,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,,
ba060835-487b-4cf5-b563-35f33507ac9d,40171410-f514-4109-97fc-5086212c0f9b,ARTIS Insects Greenhouse 0184,4.91953,52.36568,,2022-08-01T10:58:28+01:00,2022-08-31T12:00:20+01:00,Rotem Zilber,94d0fe51-9087-48bf-a62e-75f0adc1baca,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,,,,,
ba16cd9c-360e-4152-92a4-966317dba179,b9cc478b-ac06-47de-bd47-f62f46993146,ARTIS Kinderboerderij 0188,4.91333,52.36667,,2022-03-01T12:00:21+01:00,2022-03-31T12:00:22+01:00,Rotem Zilber,7ecd147e-572a-4f69-be53-0434e945a4a9,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,null,
baf509cb-62c3-4ee4-8cef-acc1630f7f7b,388fb13a-e633-4f7e-8c6c-2ee26e565a28,ARTIS Spider Monkeys Tree 0166,4.91472,52.36694,,2021-10-04T12:00:19+01:00,2021-10-31T12:00:20+01:00,Rotem Zilber,5198b1ec-0a9d-42df-a5ff-0b3f747f90e5,Snyper Hunting Products-Snyper Commander 4G,,1.72,,,,none,,,,,,,
bb62ed9b-5336-41d5-8f0e-9c24391ec1e2,83d2cb3e-a5d9-45be-abf0-2e1d74655c99,ARTIS Monkey Island 0186,4.91479,52.36623,,2022-09-01T09:54:30+01:00,2022-09-30T12:00:24+01:00,Rotem Zilber,0545f29d-c996-4788-b4f9-636744a2b307,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,none,,,,
bebf1a12-c64c-43fe-b12c-ae1f918e8334,d1ac2caa-bf89-42f5-a95a-261ca8815b70,ARTIS Emus 0161,4.91861,52.36472,,2022-07-01T09:42:41+01:00,2022-07-31T12:00:21+01:00,Rotem Zilber,27d468e4-fe6c-4805-9d6d-a37e47b761f5,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
bfe936cd-5943-4ca1-ae09-f7d2743811b4,8ab05123-c63b-4c80-9233-588d1ed73769,ARTIS Salmhuisje 0213,4.91969,52.36463,,2022-06-01T10:04:58+01:00,2022-06-30T12:25:33+01:00,Rotem Zilber,4b3aae44-e9dd-4dea-8ef1-89e95f6897fb,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,,
bff3fa3e-46ea-4a14-850e-5f6c3d1204df,d1ac2caa-bf89-42f5-a95a-261ca8815b70,ARTIS Emus 0161,4.91861,52.36472,,2022-08-01T12:00:23+01:00,2022-08-31T14:15:37+01:00,Rotem Zilber,27d468e4-fe6c-4805-9d6d-a37e47b761f5,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,,,,,
c07eeedd-cee4-4db8-8c60-fe609453b092,13af2c1f-1984-4b25-a250-23267642af5e,ARTIS 26 0169,4.91626,52.36563,,2022-08-01T04:18:00+01:00,2022-08-31T12:00:26+01:00,,370c7db3-2573-42e9-9f8a-1534460be5ac,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,none,,,,
c3b8fd24-b577-4e30-8d06-f00015549ccb,ea5a9d5f-c535-4af0-b504-96fc02dc6905,ARTIS Mammal House Roof 0180,4.91595,52.36636,,2022-04-01T12:00:19+01:00,2022-04-30T12:00:20+01:00,Rotem Zilber,dee54543-2120-4951-91b5-906f02f95cc9,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,null,
c51638ce-19a0-4a64-920a-6048c93a8042,d1ac2caa-bf89-42f5-a95a-261ca8815b70,ARTIS Emus 0161,4.91861,52.36472,,2022-05-01T12:00:25+01:00,2022-05-31T17:14:41+01:00,Rotem Zilber,27d468e4-fe6c-4805-9d6d-a37e47b761f5,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,null,
c51661a7-3b41-4063-b4bf-72c3880b1f08,40171410-f514-4109-97fc-5086212c0f9b,ARTIS Insects Greenhouse 0184,4.91953,52.36568,,2022-01-01T12:00:18+01:00,2022-01-31T12:00:19+01:00,Rotem Zilber,94d0fe51-9087-48bf-a62e-75f0adc1baca,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
c58b98e9-32e1-4a24-a3b2-a4a0fb8a649e,d1ac2caa-bf89-42f5-a95a-261ca8815b70,ARTIS Emus 0161,4.91861,52.36472,,2022-10-01T11:52:41+01:00,2022-10-31T13:45:04+01:00,Rotem Zilber,27d468e4-fe6c-4805-9d6d-a37e47b761f5,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,,,,null,
