locationName,filename,total_observations_file,timestamps
flevopark_1,flevopark_1_audio1_2021-11-25_16-00-00_(6) 2023-01-23  1_51 PM.csv,16,1637857655.0532227
flevopark_1,flevopark_1_audio1_2021-11-25_16-00-00_(6) 2023-01-23  1_51 PM.csv,16,1637857986.7944336
flevopark_1,flevopark_1_audio1_2021-11-25_16-00-00_(6) 2023-01-23  1_51 PM.csv,16,1637858297.7836914
flevopark_1,flevopark_1_audio1_2021-09-28_16-00-00_(0) 2023-01-23 12_44 PM.csv,17,1632843028.5927734
flevopark_1,flevopark_1_audio1_2021-09-29_16-00-00_(5) 2023-01-23 12_57 PM.csv,10,1632931090.6523438
flevopark_1,flevopark_1_audio1_2021-09-28_16-00-00_(0) 2023-01-23 12_44 PM.csv,17,1632842344.663086
flevopark_1,flevopark_1_audio1_2021-09-28_16-00-00_(0) 2023-01-23 12_44 PM.csv,17,1632841296.487793
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633027305.600586
flevopark_1,flevopark_1_audio1_2021-11-26_05-00-00_(9) 2023-01-23  1_59 PM.csv,2,1637904521.6972656
flevopark_1,flevopark_1_audio1_2021-11-26_05-00-00_(9) 2023-01-23  1_59 PM.csv,2,1637904987.7792969
flevopark_1,flevopark_1_audio1_2021-09-30_20-46-20_(12) 2023-01-23  1_15 PM.csv,14,1633027592.1688185
flevopark_1,flevopark_1_audio1_2021-09-30_20-46-20_(12) 2023-01-23  1_15 PM.csv,14,1633027914.685089
flevopark_1,flevopark_1_audio1_2021-09-30_20-46-20_(12) 2023-01-23  1_15 PM.csv,14,1633028218.7889404
flevopark_1,flevopark_1_audio1_2021-09-30_20-46-20_(12) 2023-01-23  1_15 PM.csv,14,1633028520.7054443
flevopark_1,flevopark_1_audio1_2021-09-30_20-46-20_(12) 2023-01-23  1_15 PM.csv,14,1633028847.9580078
flevopark_1,flevopark_1_audio1_2021-09-30_20-46-20_(12) 2023-01-23  1_15 PM.csv,14,1633029179.9677734
flevopark_1,flevopark_1_audio1_2021-09-30_20-46-20_(12) 2023-01-23  1_15 PM.csv,14,1633029481.4187012
flevopark_1,flevopark_1_audio1_2021-09-30_20-46-20_(12) 2023-01-23  1_15 PM.csv,14,1633029786.909668
flevopark_1,flevopark_1_audio1_2021-09-30_20-46-20_(12) 2023-01-23  1_15 PM.csv,14,1633030167.666748
flevopark_1,flevopark_1_audio1_2021-09-30_20-46-20_(12) 2023-01-23  1_15 PM.csv,14,1633030477.5390625
flevopark_1,flevopark_1_audio1_2021-09-30_20-46-20_(12) 2023-01-23  1_15 PM.csv,14,1633030783.7390137
flevopark_1,flevopark_1_audio1_2021-09-30_20-46-20_(12) 2023-01-23  1_15 PM.csv,14,1633031087.7260742
flevopark_1,flevopark_1_audio1_2021-09-30_20-46-20_(12) 2023-01-23  1_15 PM.csv,14,1633031389.7114258
flevopark_1,flevopark_1_audio1_2021-09-30_20-46-20_(12) 2023-01-23  1_15 PM.csv,14,1633031691.6982422
flevopark_1,flevopark_1_audio1_2021-09-28_16-00-00_(0) 2023-01-23 12_44 PM.csv,17,1632837731.56633
flevopark_1,flevopark_1_audio1_2021-09-28_16-00-00_(0) 2023-01-23 12_44 PM.csv,17,1632838309.696289
flevopark_1,flevopark_1_audio1_2021-09-28_16-00-00_(0) 2023-01-23 12_44 PM.csv,17,1632838919.911377
flevopark_1,flevopark_1_audio1_2021-09-28_16-00-00_(0) 2023-01-23 12_44 PM.csv,17,1632839457.154419
flevopark_1,flevopark_1_audio1_2021-09-28_16-00-00_(0) 2023-01-23 12_44 PM.csv,17,1632841787.578125
flevopark_1,flevopark_1_audio1_2021-09-29_16-00-00_(5) 2023-01-23 12_57 PM.csv,10,1632931883.5429688
flevopark_1,flevopark_1_audio1_2021-09-29_16-00-00_(5) 2023-01-23 12_57 PM.csv,10,1632932209.7646484
flevopark_1,flevopark_1_audio1_2021-11-28_18-23-10_(22) 2023-01-23  2_33 PM.csv,1,1638120842.7163696
flevopark_1,flevopark_1_audio1_2021-11-27_07-23-10_(15) 2023-01-23  2_15 PM.csv,7,1637999317.6425781
flevopark_1,flevopark_1_audio1_2021-11-27_07-23-10_(15) 2023-01-23  2_15 PM.csv,7,1637999000.7973633
flevopark_1,flevopark_1_audio1_2021-11-27_07-23-10_(15) 2023-01-23  2_15 PM.csv,7,1637995921.3261719
flevopark_1,flevopark_1_audio1_2021-11-27_07-23-10_(15) 2023-01-23  2_15 PM.csv,7,1637995190.3044434
flevopark_1,flevopark_1_audio1_2021-11-27_07-23-10_(15) 2023-01-23  2_15 PM.csv,7,1637994545.2279358
flevopark_1,flevopark_1_audio1_2021-11-27_07-23-10_(15) 2023-01-23  2_15 PM.csv,7,1637994220.843174
flevopark_1,flevopark_1_audio1_2021-10-05_05-00-00_(24) 2023-01-23  1_33 PM.csv,1,1633402940.9740906
flevopark_1,flevopark_1_audio1_2021-10-02_16-00-00_(19) 2023-01-23  1_32 PM.csv,2,1633184031.1624756
flevopark_1,flevopark_1_audio1_2021-10-02_16-00-00_(19) 2023-01-23  1_32 PM.csv,2,1633183321.1527176
flevopark_1,flevopark_1_audio1_2021-11-27_07-23-10_(15) 2023-01-23  2_15 PM.csv,7,1637999645.961914
flevopark_1,flevopark_1_audio1_2021-11-25_18-23-10_(7) 2023-01-23  1_54 PM.csv,12,1637868834.3969727
flevopark_1,flevopark_1_audio1_2021-11-25_18-23-10_(7) 2023-01-23  1_54 PM.csv,12,1637867148.3823242
flevopark_1,flevopark_1_audio1_2021-11-25_18-23-10_(7) 2023-01-23  1_54 PM.csv,12,1637866635.4736328
flevopark_1,flevopark_1_audio1_2021-11-25_18-23-10_(7) 2023-01-23  1_54 PM.csv,12,1637865960.4833984
flevopark_1,flevopark_1_audio1_2021-11-25_18-23-10_(7) 2023-01-23  1_54 PM.csv,12,1637865633.3291016
flevopark_1,flevopark_1_audio1_2021-11-25_18-23-10_(7) 2023-01-23  1_54 PM.csv,12,1637864672.2941895
flevopark_1,flevopark_1_audio1_2021-11-25_18-23-10_(7) 2023-01-23  1_54 PM.csv,12,1637864118.1643066
flevopark_1,flevopark_1_audio1_2021-11-25_18-23-10_(7) 2023-01-23  1_54 PM.csv,12,1637863708.1867676
flevopark_1,flevopark_1_audio1_2021-11-25_18-23-10_(7) 2023-01-23  1_54 PM.csv,12,1637862441.2504883
flevopark_1,flevopark_1_audio1_2021-11-25_18-23-10_(7) 2023-01-23  1_54 PM.csv,12,1637861548.7233276
flevopark_1,flevopark_1_audio1_2021-11-25_18-23-10_(7) 2023-01-23  1_54 PM.csv,12,1637867702.8413086
flevopark_1,flevopark_1_audio1_2021-11-25_07-23-10_(5) 2023-01-23  1_47 PM.csv,6,1637822460.5704346
flevopark_1,flevopark_1_audio1_2021-11-25_07-23-10_(5) 2023-01-23  1_47 PM.csv,6,1637823108.355957
