deploymentID,locationName,longitude,latitude,start_utc,end_utc,running_time(sec)
ea4240a0-bce8-4625-a25e-40f78443038c,ARTIS Insects Greenhouse 0184,4.91953,52.36568,2022-03-01 11:00:20,2022-03-31 11:00:22,2592002.0
8f2ce2b1-fa24-4416-bd16-c5bfa20ae6ef,ARTIS Insects Greenhouse 0184,4.91953,52.36568,2021-11-01 11:00:16,2021-11-30 16:47:56,2526460.0
9bbb801c-d3ce-4ec8-8b11-6755b2a3535e,ARTIS Insects Greenhouse 0184,4.91953,52.36568,2022-07-01 06:40:26,2022-07-31 11:00:21,2607595.0
c51661a7-3b41-4063-b4bf-72c3880b1f08,ARTIS Insects Greenhouse 0184,4.91953,52.36568,2022-01-01 11:00:18,2022-01-31 11:00:19,2592001.0
6dc91ee5-d0db-49be-82f0-a87f590f66cf,ARTIS Insects Greenhouse 0184,4.91953,52.36568,2022-06-01 11:00:22,2022-06-30 21:30:54,2543432.0
ba060835-487b-4cf5-b563-35f33507ac9d,ARTIS Insects Greenhouse 0184,4.91953,52.36568,2022-08-01 09:58:28,2022-08-31 11:00:20,2595712.0
fdeb61c4-dd8d-4e19-9942-55f88a5a22ef,ARTIS Insects Greenhouse 0184,4.91953,52.36568,2021-10-01 00:48:57,2021-10-31 11:00:20,2628683.0
4bc07ff2-0230-4c13-adb9-e2c17a84e95a,ARTIS Insects Greenhouse 0184,4.91953,52.36568,2022-02-01 02:54:49,2022-02-28 11:00:22,2361933.0
420f37f7-e975-4625-b7c0-747e9f034831,ARTIS Insects Greenhouse 0184,4.91953,52.36568,2022-05-01 09:02:47,2022-05-31 14:56:22,2613215.0
4daa5ee1-5fe9-491e-bf8c-9f348ef79926,ARTIS Insects Greenhouse 0184,4.91953,52.36568,2022-04-01 11:00:20,2022-04-30 11:00:24,2505604.0
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,ARTIS Insects Greenhouse 0184,4.91953,52.36568,2021-12-01 11:00:16,2021-12-31 11:00:18,2592002.0
df082a52-c788-4e63-b713-c9db52ff67d5,ARTIS Kinderboerderij 0188,4.91333,52.36667,2022-10-01 11:00:30,2022-10-31 11:00:23,2591993.0
ba16cd9c-360e-4152-92a4-966317dba179,ARTIS Kinderboerderij 0188,4.91333,52.36667,2022-03-01 11:00:21,2022-03-31 11:00:22,2592001.0
3f88c2ec-6288-428c-9442-5ec9dfdfac06,ARTIS Kinderboerderij 0188,4.91333,52.36667,2022-01-01 11:00:20,2022-01-31 11:00:18,2591998.0
7dc56a69-0a9f-47e6-8b8f-9eea398f899a,ARTIS Kinderboerderij 0188,4.91333,52.36667,2021-10-04 11:00:19,2021-10-31 11:00:18,2332799.0
7c1710d5-83d9-4fdc-88e7-e6c04d814bbd,ARTIS Kinderboerderij 0188,4.91333,52.36667,2022-09-01 08:11:46,2022-09-30 11:00:24,2515718.0
37c588f0-334e-4caf-818d-f9655da00d78,ARTIS Kinderboerderij 0188,4.91333,52.36667,2022-08-01 11:00:24,2022-08-31 11:00:24,2592000.0
e70c8266-7bf1-4307-87bc-1a25f2ca1cc8,ARTIS Kinderboerderij 0188,4.91333,52.36667,2022-11-01 11:00:24,2022-11-30 11:00:25,2505601.0
